route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
10,000010,88____:049::8893401:8893542:5:2239:20241110,Schellebelle,11034,,295,,1
14,000017,88____:049::8895802:8895505:10:1518:20241101,Grammont,11034,,296,,1
13,000023,88____:049::8822004:8893401:7:2456:20241115,Termonde,11034,,297,,1
18,000002,88____:049::8892007:8892601:7:926:20241116,Audenarde,11034,,298,,1
5,000005,88____:049::8895802:8895208:9:2359:20241201,Zottegem,11034,,299,,1
9,000020,88____:049::8896735:8896008:8:2246:20241208,Courtrai,11034,,300,,1
9,000019,88____:049::8896735:8896008:8:2348:20241124,Courtrai,11035,,301,,1
9,000008,88____:049::8896008:8896735:8:1043:20241020,Poperinge,11035,,302,,1
14,000003,88____:049::8895505:8895802:10:901:20241027,Denderleeuw,11035,,303,,1
14,000013,88____:049::8895802:8895505:10:1619:20241031,Grammont,11035,,304,,1
14,000017,88____:049::8895802:8895505:10:1618:20241101,Grammont,11035,,305,,1
19,000024,88____:049::8895208:8896008:7:2436:20241108,Courtrai,11035,,306,,1
18,000014,88____:049::8892007:8892601:7:1026:20241117,Audenarde,11035,,307,,1
9,000020,88____:049::8896735:8896008:8:2346:20241208,Courtrai,11035,,308,,1
14,000003,88____:049::8895505:8895802:10:1001:20241027,Denderleeuw,11036,,309,,1
9,000008,88____:049::8896008:8896735:8:1143:20241020,Poperinge,11036,,310,,1
9,000025,88____:049::8896735:8896008:8:1930:20241208,Courtrai,11036,,311,,1
14,000013,88____:049::8895802:8895505:10:1719:20241031,Grammont,11036,,312,,1
14,000017,88____:049::8895802:8895505:10:1718:20241101,Grammont,11036,,313,,1
20,000026,88____:049::8895208:8892601:4:101:20241109,Audenarde,11036,,314,,1
9,000027,88____:049::8896735:8896008:8:1930:20241124,Courtrai,11036,,315,,1
18,000002,88____:049::8892007:8892601:7:1126:20241116,Audenarde,11036,,316,,1
9,000008,88____:049::8896008:8896735:8:1243:20241020,Poperinge,11037,,317,,1
14,000003,88____:049::8895505:8895802:10:1101:20241027,Denderleeuw,11037,,318,,1
21,000028,88____:049::8896412:8896008:6:1931:20241208,Courtrai,11037,,319,,1
14,000013,88____:049::8895802:8895505:10:1819:20241031,Grammont,11037,,320,,1
14,000017,88____:049::8895802:8895505:10:1818:20241101,Grammont,11037,,321,,1
22,000026,88____:049::8894201:8892007:5:107:20241109,Gand-Saint-Pierre,11037,,322,,1
18,000014,88____:049::8892007:8892601:7:1226:20241117,Audenarde,11037,,323,,1
14,000003,88____:049::8895505:8895802:10:1201:20241027,Denderleeuw,11038,,324,,1
9,000008,88____:049::8896008:8896735:8:1343:20241020,Poperinge,11038,,325,,1
14,000029,88____:049::8895505:8895802:10:701:20241103,Denderleeuw,11038,,326,,1
14,000013,88____:049::8895802:8895505:10:1919:20241031,Grammont,11038,,327,,1
14,000017,88____:049::8895802:8895505:10:1918:20241101,Grammont,11038,,328,,1
8,000030,88____:049::8891660:8891009:5:721:20241124,Bruges,11038,,329,,1
18,000002,88____:049::8892007:8892601:7:1326:20241116,Audenarde,11038,,330,,1
14,000003,88____:049::8895505:8895802:10:1301:20241027,Denderleeuw,11039,,331,,1
9,000008,88____:049::8896008:8896735:8:1443:20241020,Poperinge,11039,,332,,1
14,000029,88____:049::8895505:8895802:10:801:20241103,Denderleeuw,11039,,333,,1
14,000013,88____:049::8895802:8895505:10:2019:20241031,Grammont,11039,,334,,1
14,000017,88____:049::8895802:8895505:10:2018:20241101,Grammont,11039,,335,,1
18,000014,88____:049::8892007:8892601:7:1426:20241117,Audenarde,11039,,336,,1
8,000030,88____:049::8891660:8891009:5:821:20241124,Bruges,11039,,337,,1
14,000003,88____:049::8895505:8895802:10:1401:20241027,Denderleeuw,11040,,338,,1
9,000008,88____:049::8896008:8896735:8:1543:20241020,Poperinge,11040,,339,,1
14,000029,88____:049::8895505:8895802:10:901:20241103,Denderleeuw,11040,,340,,1
14,000013,88____:049::8895802:8895505:10:2119:20241031,Grammont,11040,,341,,1
14,000017,88____:049::8895802:8895505:10:2118:20241101,Grammont,11040,,342,,1
18,000031,88____:049::8892007:8892601:7:826:20241109,Audenarde,11040,,343,,1
18,000002,88____:049::8892007:8892601:7:1526:20241116,Audenarde,11040,,344,,1
8,000030,88____:049::8891660:8891009:5:921:20241124,Bruges,11040,,345,,1
9,000008,88____:049::8896008:8896735:8:1643:20241020,Poperinge,11041,,346,,1
14,000003,88____:049::8895505:8895802:10:1501:20241027,Denderleeuw,11041,,347,,1
14,000029,88____:049::8895505:8895802:10:1001:20241103,Denderleeuw,11041,,348,,1
14,000013,88____:049::8895802:8895505:10:2219:20241031,Grammont,11041,,349,,1
14,000017,88____:049::8895802:8895505:10:2218:20241101,Grammont,11041,,350,,1
18,000031,88____:049::8892007:8892601:7:926:20241109,Audenarde,11041,,351,,1
8,000030,88____:049::8891660:8891009:5:1021:20241124,Bruges,11041,,352,,1
18,000014,88____:049::8892007:8892601:7:1626:20241117,Audenarde,11041,,353,,1
14,000003,88____:049::8895505:8895802:10:1601:20241027,Denderleeuw,11042,,354,,1
9,000008,88____:049::8896008:8896735:8:1743:20241020,Poperinge,11042,,355,,1
14,000029,88____:049::8895505:8895802:10:1101:20241103,Denderleeuw,11042,,356,,1
14,000013,88____:049::8895802:8895505:10:2319:20241031,Grammont,11042,,357,,1
18,000031,88____:049::8892007:8892601:7:1026:20241109,Audenarde,11042,,358,,1
8,000030,88____:049::8891660:8891009:5:1121:20241124,Bruges,11042,,359,,1
18,000002,88____:049::8892007:8892601:7:1726:20241116,Audenarde,11042,,360,,1
9,000008,88____:049::8896008:8896735:8:1843:20241020,Poperinge,11043,,361,,1
14,000003,88____:049::8895505:8895802:10:1701:20241027,Denderleeuw,11043,,362,,1
14,000029,88____:049::8895505:8895802:10:1201:20241103,Denderleeuw,11043,,363,,1
18,000031,88____:049::8892007:8892601:7:1126:20241109,Audenarde,11043,,364,,1
8,000030,88____:049::8891660:8891009:5:1221:20241124,Bruges,11043,,365,,1
18,000014,88____:049::8892007:8892601:7:1826:20241117,Audenarde,11043,,366,,1
9,000008,88____:049::8896008:8896735:8:1943:20241020,Poperinge,11044,,367,,1
14,000003,88____:049::8895505:8895802:10:1801:20241027,Denderleeuw,11044,,368,,1
14,000029,88____:049::8895505:8895802:10:1301:20241103,Denderleeuw,11044,,369,,1
18,000031,88____:049::8892007:8892601:7:1226:20241109,Audenarde,11044,,370,,1
18,000002,88____:049::8892007:8892601:7:1926:20241116,Audenarde,11044,,371,,1
8,000030,88____:049::8891660:8891009:5:1321:20241124,Bruges,11044,,372,,1
14,000003,88____:049::8895505:8895802:10:1901:20241027,Denderleeuw,11045,,373,,1
9,000008,88____:049::8896008:8896735:8:2043:20241020,Poperinge,11045,,374,,1
14,000029,88____:049::8895505:8895802:10:1401:20241103,Denderleeuw,11045,,375,,1
18,000031,88____:049::8892007:8892601:7:1326:20241109,Audenarde,11045,,376,,1
8,000030,88____:049::8891660:8891009:5:1421:20241124,Bruges,11045,,377,,1
18,000014,88____:049::8892007:8892601:7:2026:20241117,Audenarde,11045,,378,,1
14,000003,88____:049::8895505:8895802:10:2001:20241027,Denderleeuw,11046,,379,,1
9,000008,88____:049::8896008:8896735:8:2143:20241020,Poperinge,11046,,380,,1
14,000029,88____:049::8895505:8895802:10:1501:20241103,Denderleeuw,11046,,381,,1
18,000031,88____:049::8892007:8892601:7:1426:20241109,Audenarde,11046,,382,,1
18,000002,88____:049::8892007:8892601:7:2126:20241116,Audenarde,11046,,383,,1
8,000030,88____:049::8891660:8891009:5:1521:20241124,Bruges,11046,,384,,1
9,000008,88____:049::8896008:8896735:8:2243:20241020,Poperinge,11047,,385,,1
14,000003,88____:049::8895505:8895802:10:2101:20241027,Denderleeuw,11047,,386,,1
14,000029,88____:049::8895505:8895802:10:1601:20241103,Denderleeuw,11047,,387,,1
18,000031,88____:049::8892007:8892601:7:1526:20241109,Audenarde,11047,,388,,1
8,000030,88____:049::8891660:8891009:5:1621:20241124,Bruges,11047,,389,,1
23,000014,88____:049::8892007:8892908:8:2248:20241117,Renaix,11047,,390,,1
9,000008,88____:049::8896008:8896735:8:2343:20241020,Poperinge,11048,,391,,1
14,000003,88____:049::8895505:8895802:10:2201:20241027,Denderleeuw,11048,,392,,1
14,000029,88____:049::8895505:8895802:10:1701:20241103,Denderleeuw,11048,,393,,1
18,000031,88____:049::8892007:8892601:7:1626:20241109,Audenarde,11048,,394,,1
18,000002,88____:049::8892007:8892601:7:2408:20241116,Audenarde,11048,,395,,1
8,000030,88____:049::8891660:8891009:5:1721:20241124,Bruges,11048,,396,,1
14,000003,88____:049::8895802:8895505:10:718:20241027,Grammont,11049,,397,,1
9,000008,88____:049::8896008:8896735:8:2443:20241020,Poperinge,11049,,398,,1
14,000029,88____:049::8895505:8895802:10:1801:20241103,Denderleeuw,11049,,399,,1
18,000031,88____:049::8892007:8892601:7:1726:20241109,Audenarde,11049,,400,,1
8,000030,88____:049::8891660:8891009:5:1821:20241124,Bruges,11049,,401,,1
18,000014,88____:049::8892601:8892007:7:836:20241117,Gand-Saint-Pierre,11049,,402,,1
14,000003,88____:049::8895802:8895505:10:818:20241027,Grammont,11050,,403,,1
9,000008,88____:049::8896735:8896008:8:547:20241020,Courtrai,11050,,404,,1
14,000029,88____:049::8895505:8895802:10:1901:20241103,Denderleeuw,11050,,405,,1
18,000031,88____:049::8892007:8892601:7:1826:20241109,Audenarde,11050,,406,,1
18,000002,88____:049::8892601:8892007:7:936:20241116,Gand-Saint-Pierre,11050,,407,,1
8,000030,88____:049::8891660:8891009:5:1921:20241124,Bruges,11050,,408,,1
14,000003,88____:049::8895802:8895505:10:918:20241027,Grammont,11051,,409,,1
9,000008,88____:049::8896735:8896008:8:648:20241020,Courtrai,11051,,410,,1
14,000029,88____:049::8895505:8895802:10:2001:20241103,Denderleeuw,11051,,411,,1
18,000031,88____:049::8892007:8892601:7:1926:20241109,Audenarde,11051,,412,,1
18,000014,88____:049::8892601:8892007:7:1036:20241117,Gand-Saint-Pierre,11051,,413,,1
8,000030,88____:049::8891660:8891009:5:2021:20241124,Bruges,11051,,414,,1
14,000003,88____:049::8895802:8895505:10:1018:20241027,Grammont,11052,,415,,1
9,000008,88____:049::8896735:8896008:8:748:20241020,Courtrai,11052,,416,,1
14,000029,88____:049::8895505:8895802:10:2101:20241103,Denderleeuw,11052,,417,,1
18,000031,88____:049::8892007:8892601:7:2026:20241109,Audenarde,11052,,418,,1
8,000030,88____:049::8891660:8891009:5:2206:20241124,Bruges,11052,,419,,1
18,000002,88____:049::8892601:8892007:7:1136:20241116,Gand-Saint-Pierre,11052,,420,,1
14,000003,88____:049::8895802:8895505:10:1118:20241027,Grammont,11053,,421,,1
9,000008,88____:049::8896735:8896008:8:848:20241020,Courtrai,11053,,422,,1
14,000029,88____:049::8895505:8895802:10:2201:20241103,Denderleeuw,11053,,423,,1
18,000031,88____:049::8892007:8892601:7:2126:20241109,Audenarde,11053,,424,,1
18,000014,88____:049::8892601:8892007:7:1236:20241117,Gand-Saint-Pierre,11053,,425,,1
8,000030,88____:049::8891660:8891009:5:2306:20241124,Bruges,11053,,426,,1
9,000008,88____:049::8896735:8896008:8:948:20241020,Courtrai,11054,,427,,1
14,000003,88____:049::8895802:8895505:10:1218:20241027,Grammont,11054,,428,,1
14,000029,88____:049::8895802:8895505:10:718:20241103,Grammont,11054,,429,,1
23,000031,88____:049::8892007:8892908:8:2248:20241109,Renaix,11054,,430,,1
8,000030,88____:049::8891009:8891660:5:654:20241124,Knokke,11054,,431,,1
18,000002,88____:049::8892601:8892007:7:1336:20241116,Gand-Saint-Pierre,11054,,432,,1
14,000003,88____:049::8895802:8895505:10:1318:20241027,Grammont,11055,,433,,1
9,000008,88____:049::8896735:8896008:8:1048:20241020,Courtrai,11055,,434,,1
14,000029,88____:049::8895802:8895505:10:818:20241103,Grammont,11055,,435,,1
18,000031,88____:049::8892007:8892601:7:2408:20241109,Audenarde,11055,,436,,1
18,000014,88____:049::8892601:8892007:7:1436:20241117,Gand-Saint-Pierre,11055,,437,,1
8,000030,88____:049::8891009:8891660:5:754:20241124,Knokke,11055,,438,,1
9,000008,88____:049::8896735:8896008:8:1148:20241020,Courtrai,11056,,439,,1
14,000003,88____:049::8895802:8895505:10:1418:20241027,Grammont,11056,,440,,1
14,000029,88____:049::8895802:8895505:10:918:20241103,Grammont,11056,,441,,1
8,000030,88____:049::8891009:8891660:5:921:20241124,Knokke,11056,,442,,1
18,000002,88____:049::8892601:8892007:7:1536:20241116,Gand-Saint-Pierre,11056,,443,,1
9,000008,88____:049::8896735:8896008:8:1248:20241020,Courtrai,11057,,444,,1
14,000003,88____:049::8895802:8895505:10:1518:20241027,Grammont,11057,,445,,1
14,000029,88____:049::8895802:8895505:10:1018:20241103,Grammont,11057,,446,,1
8,000030,88____:049::8891009:8891660:5:1021:20241124,Knokke,11057,,447,,1
18,000014,88____:049::8892601:8892007:7:1636:20241117,Gand-Saint-Pierre,11057,,448,,1
9,000008,88____:049::8896735:8896008:8:1348:20241020,Courtrai,11058,,449,,1
14,000003,88____:049::8895802:8895505:10:1618:20241027,Grammont,11058,,450,,1
14,000029,88____:049::8895802:8895505:10:1118:20241103,Grammont,11058,,451,,1
8,000030,88____:049::8891009:8891660:5:1121:20241124,Knokke,11058,,452,,1
18,000002,88____:049::8892601:8892007:7:1736:20241116,Gand-Saint-Pierre,11058,,453,,1
14,000003,88____:049::8895802:8895505:10:1718:20241027,Grammont,11059,,454,,1
9,000008,88____:049::8896735:8896008:8:1448:20241020,Courtrai,11059,,455,,1
14,000029,88____:049::8895802:8895505:10:1218:20241103,Grammont,11059,,456,,1
18,000014,88____:049::8892601:8892007:7:1836:20241117,Gand-Saint-Pierre,11059,,457,,1
8,000030,88____:049::8891009:8891660:5:1221:20241124,Knokke,11059,,458,,1
9,000008,88____:049::8896735:8896008:8:1548:20241020,Courtrai,11060,,459,,1
14,000003,88____:049::8895802:8895505:10:1818:20241027,Grammont,11060,,460,,1
14,000029,88____:049::8895802:8895505:10:1318:20241103,Grammont,11060,,461,,1
18,000031,88____:049::8892601:8892007:7:836:20241109,Gand-Saint-Pierre,11060,,462,,1
18,000002,88____:049::8892601:8892007:7:1936:20241116,Gand-Saint-Pierre,11060,,463,,1
8,000030,88____:049::8891009:8891660:5:1321:20241124,Knokke,11060,,464,,1
14,000003,88____:049::8895802:8895505:10:1918:20241027,Grammont,11061,,465,,1
9,000008,88____:049::8896735:8896008:8:1648:20241020,Courtrai,11061,,466,,1
14,000029,88____:049::8895802:8895505:10:1418:20241103,Grammont,11061,,467,,1
18,000031,88____:049::8892601:8892007:7:936:20241109,Gand-Saint-Pierre,11061,,468,,1
18,000014,88____:049::8892601:8892007:7:2036:20241117,Gand-Saint-Pierre,11061,,469,,1
8,000030,88____:049::8891009:8891660:5:1421:20241124,Knokke,11061,,470,,1
14,000003,88____:049::8895802:8895505:10:2018:20241027,Grammont,11062,,471,,1
9,000008,88____:049::8896735:8896008:8:1748:20241020,Courtrai,11062,,472,,1
14,000029,88____:049::8895802:8895505:10:1518:20241103,Grammont,11062,,473,,1
18,000031,88____:049::8892601:8892007:7:1036:20241109,Gand-Saint-Pierre,11062,,474,,1
18,000002,88____:049::8892601:8892007:7:2136:20241116,Gand-Saint-Pierre,11062,,475,,1
8,000030,88____:049::8891009:8891660:5:1521:20241124,Knokke,11062,,476,,1
14,000003,88____:049::8895802:8895505:10:2118:20241027,Grammont,11063,,477,,1
9,000008,88____:049::8896735:8896008:8:1848:20241020,Courtrai,11063,,478,,1
14,000029,88____:049::8895802:8895505:10:1618:20241103,Grammont,11063,,479,,1
18,000031,88____:049::8892601:8892007:7:1136:20241109,Gand-Saint-Pierre,11063,,480,,1
18,000014,88____:049::8892601:8892007:7:2236:20241117,Gand-Saint-Pierre,11063,,481,,1
8,000030,88____:049::8891009:8891660:5:1621:20241124,Knokke,11063,,482,,1
9,000008,88____:049::8896735:8896008:8:1948:20241020,Courtrai,11064,,483,,1
14,000003,88____:049::8895802:8895505:10:2218:20241027,Grammont,11064,,484,,1
14,000029,88____:049::8895802:8895505:10:1718:20241103,Grammont,11064,,485,,1
18,000031,88____:049::8892601:8892007:7:1236:20241109,Gand-Saint-Pierre,11064,,486,,1
8,000030,88____:049::8891009:8891660:5:1721:20241124,Knokke,11064,,487,,1
24,000014,88____:049::8895802:8895000:3:708:20241117,Alost,11064,,488,,1
9,000008,88____:049::8896735:8896008:8:2048:20241020,Courtrai,11065,,489,,1
14,000029,88____:049::8895802:8895505:10:1818:20241103,Grammont,11065,,490,,1
20,000032,88____:049::8895208:8892601:4:101:20241026,Audenarde,11065,,491,,1
18,000031,88____:049::8892601:8892007:7:1336:20241109,Gand-Saint-Pierre,11065,,492,,1
8,000030,88____:049::8891009:8891660:5:1821:20241124,Knokke,11065,,493,,1
24,000014,88____:049::8895802:8895000:3:808:20241117,Alost,11065,,494,,1
9,000008,88____:049::8896735:8896008:8:2148:20241020,Courtrai,11066,,495,,1
14,000029,88____:049::8895802:8895505:10:1918:20241103,Grammont,11066,,496,,1
23,000003,88____:049::8892007:8892908:8:848:20241027,Renaix,11066,,497,,1
18,000031,88____:049::8892601:8892007:7:1436:20241109,Gand-Saint-Pierre,11066,,498,,1
8,000030,88____:049::8891009:8891660:5:1921:20241124,Knokke,11066,,499,,1
24,000014,88____:049::8895802:8895000:3:908:20241117,Alost,11066,,500,,1
9,000008,88____:049::8896735:8896008:8:2248:20241020,Courtrai,11067,,501,,1
14,000029,88____:049::8895802:8895505:10:2018:20241103,Grammont,11067,,502,,1
23,000032,88____:049::8892007:8892908:8:948:20241026,Renaix,11067,,503,,1
18,000031,88____:049::8892601:8892007:7:1536:20241109,Gand-Saint-Pierre,11067,,504,,1
8,000030,88____:049::8891009:8891660:5:2021:20241124,Knokke,11067,,505,,1
24,000014,88____:049::8895802:8895000:3:1008:20241117,Alost,11067,,506,,1
9,000008,88____:049::8896735:8896008:8:2348:20241020,Courtrai,11068,,507,,1
14,000029,88____:049::8895802:8895505:10:2118:20241103,Grammont,11068,,508,,1
23,000003,88____:049::8892007:8892908:8:1048:20241027,Renaix,11068,,509,,1
18,000031,88____:049::8892601:8892007:7:1636:20241109,Gand-Saint-Pierre,11068,,510,,1
8,000030,88____:049::8891009:8891660:5:2121:20241124,Knokke,11068,,511,,1
24,000014,88____:049::8895802:8895000:3:1108:20241117,Alost,11068,,512,,1
9,000033,88____:049::8896735:8896008:8:1930:20241020,Courtrai,11069,,513,,1
14,000029,88____:049::8895802:8895505:10:2218:20241103,Grammont,11069,,514,,1
23,000032,88____:049::8892007:8892908:8:1148:20241026,Renaix,11069,,515,,1
18,000031,88____:049::8892601:8892007:7:1736:20241109,Gand-Saint-Pierre,11069,,516,,1
8,000030,88____:049::8891009:8891660:5:2221:20241124,Knokke,11069,,517,,1
24,000014,88____:049::8895802:8895000:3:1208:20241117,Alost,11069,,518,,1
21,000033,88____:049::8896412:8896008:6:1931:20241020,Courtrai,11070,,519,,1
11,000034,88____:049::8892106:8896008:4:200:20241102,Courtrai,11070,,520,,1
23,000003,88____:049::8892007:8892908:8:1248:20241027,Renaix,11070,,521,,1
18,000031,88____:049::8892601:8892007:7:1836:20241109,Gand-Saint-Pierre,11070,,522,,1
8,000030,88____:049::8891009:8891660:5:2321:20241124,Knokke,11070,,523,,1
24,000014,88____:049::8895802:8895000:3:1308:20241117,Alost,11070,,524,,1
14,000008,88____:049::8895505:8895802:10:701:20241020,Denderleeuw,11071,,525,,1
23,000032,88____:049::8892007:8892908:8:1348:20241026,Renaix,11071,,526,,1
18,000031,88____:049::8892601:8892007:7:1936:20241109,Gand-Saint-Pierre,11071,,527,,1
24,000014,88____:049::8895802:8895000:3:1408:20241117,Alost,11071,,528,,1
10,000030,88____:049::8893542:8893401:5:752:20241124,Termonde,11071,,529,,1
14,000008,88____:049::8895505:8895802:10:801:20241020,Denderleeuw,11072,,530,,1
23,000003,88____:049::8892007:8892908:8:1448:20241027,Renaix,11072,,531,,1
18,000031,88____:049::8892601:8892007:7:2036:20241109,Gand-Saint-Pierre,11072,,532,,1
24,000014,88____:049::8895802:8895000:3:1508:20241117,Alost,11072,,533,,1
10,000030,88____:049::8893542:8893401:5:852:20241124,Termonde,11072,,534,,1
14,000008,88____:049::8895505:8895802:10:901:20241020,Denderleeuw,11073,,535,,1
23,000032,88____:049::8892007:8892908:8:1548:20241026,Renaix,11073,,536,,1
18,000031,88____:049::8892601:8892007:7:2136:20241109,Gand-Saint-Pierre,11073,,537,,1
24,000014,88____:049::8895802:8895000:3:1608:20241117,Alost,11073,,538,,1
10,000030,88____:049::8893542:8893401:5:952:20241124,Termonde,11073,,539,,1
14,000008,88____:049::8895505:8895802:10:1001:20241020,Denderleeuw,11074,,540,,1
23,000003,88____:049::8892007:8892908:8:1648:20241027,Renaix,11074,,541,,1
18,000031,88____:049::8892601:8892007:7:2236:20241109,Gand-Saint-Pierre,11074,,542,,1
24,000014,88____:049::8895802:8895000:3:1708:20241117,Alost,11074,,543,,1
10,000030,88____:049::8893542:8893401:5:1052:20241124,Termonde,11074,,544,,1
14,000008,88____:049::8895505:8895802:10:1101:20241020,Denderleeuw,11075,,545,,1
23,000032,88____:049::8892007:8892908:8:1748:20241026,Renaix,11075,,546,,1
